Precell 	pstcell 	 Synapse 
HIPPCell[1]	BasketCell[2]	Exp2Syn[4534]
HIPPCell[1]	BasketCell[1]	Exp2Syn[4523]
HIPPCell[1]	MossyCell[6]	Exp2Syn[4688]
HIPPCell[1]	MossyCell[3]	Exp2Syn[4638]
HIPPCell[1]	MossyCell[5]	Exp2Syn[4670]
HIPPCell[1]	MossyCell[4]	Exp2Syn[4655]
HIPPCell[2]	GranuleCell[291]	Exp2Syn[2623]
HIPPCell[2]	GranuleCell[186]	Exp2Syn[1678]
HIPPCell[2]	GranuleCell[102]	Exp2Syn[923]
HIPPCell[2]	GranuleCell[257]	Exp2Syn[2318]
HIPPCell[2]	GranuleCell[290]	Exp2Syn[2614]
HIPPCell[2]	GranuleCell[301]	Exp2Syn[2714]
HIPPCell[2]	GranuleCell[135]	Exp2Syn[1220]
HIPPCell[2]	GranuleCell[190]	Exp2Syn[1715]
HIPPCell[2]	GranuleCell[264]	Exp2Syn[2380]
HIPPCell[2]	GranuleCell[185]	Exp2Syn[1669]
HIPPCell[2]	GranuleCell[152]	Exp2Syn[1372]
HIPPCell[2]	GranuleCell[194]	Exp2Syn[1751]
HIPPCell[2]	GranuleCell[104]	Exp2Syn[940]
HIPPCell[2]	GranuleCell[313]	Exp2Syn[2821]
HIPPCell[2]	GranuleCell[232]	Exp2Syn[2093]
HIPPCell[2]	GranuleCell[289]	Exp2Syn[2605]
HIPPCell[2]	GranuleCell[271]	Exp2Syn[2443]
HIPPCell[2]	GranuleCell[249]	Exp2Syn[2245]
HIPPCell[2]	GranuleCell[83]	Exp2Syn[752]
HIPPCell[2]	GranuleCell[288]	Exp2Syn[2597]
HIPPCell[2]	GranuleCell[107]	Exp2Syn[967]
HIPPCell[2]	GranuleCell[332]	Exp2Syn[2993]
HIPPCell[2]	GranuleCell[214]	Exp2Syn[1931]
HIPPCell[2]	GranuleCell[151]	Exp2Syn[1364]
HIPPCell[2]	GranuleCell[103]	Exp2Syn[931]
HIPPCell[2]	GranuleCell[334]	Exp2Syn[3010]
HIPPCell[2]	GranuleCell[149]	Exp2Syn[1345]
HIPPCell[2]	GranuleCell[256]	Exp2Syn[2309]
HIPPCell[2]	GranuleCell[142]	Exp2Syn[1282]
HIPPCell[2]	GranuleCell[235]	Exp2Syn[2119]
HIPPCell[2]	GranuleCell[336]	Exp2Syn[3028]
HIPPCell[2]	GranuleCell[265]	Exp2Syn[2390]
HIPPCell[2]	GranuleCell[268]	Exp2Syn[2417]
HIPPCell[2]	GranuleCell[331]	Exp2Syn[2983]
HIPPCell[2]	GranuleCell[292]	Exp2Syn[2632]
HIPPCell[2]	GranuleCell[328]	Exp2Syn[2957]
HIPPCell[2]	GranuleCell[275]	Exp2Syn[2480]
HIPPCell[2]	GranuleCell[113]	Exp2Syn[1021]
HIPPCell[2]	GranuleCell[155]	Exp2Syn[1399]
HIPPCell[2]	GranuleCell[120]	Exp2Syn[1085]
HIPPCell[2]	GranuleCell[150]	Exp2Syn[1355]
HIPPCell[2]	GranuleCell[285]	Exp2Syn[2570]
HIPPCell[2]	GranuleCell[199]	Exp2Syn[1796]
HIPPCell[2]	GranuleCell[225]	Exp2Syn[2030]
HIPPCell[2]	GranuleCell[310]	Exp2Syn[2794]
HIPPCell[2]	GranuleCell[294]	Exp2Syn[2651]
HIPPCell[2]	GranuleCell[127]	Exp2Syn[1147]
HIPPCell[2]	GranuleCell[302]	Exp2Syn[2722]
HIPPCell[2]	GranuleCell[333]	Exp2Syn[3001]
HIPPCell[2]	GranuleCell[307]	Exp2Syn[2767]
HIPPCell[2]	GranuleCell[175]	Exp2Syn[1580]
HIPPCell[2]	GranuleCell[119]	Exp2Syn[1076]
HIPPCell[2]	GranuleCell[293]	Exp2Syn[2641]
HIPPCell[2]	GranuleCell[129]	Exp2Syn[1165]
HIPPCell[2]	GranuleCell[112]	Exp2Syn[1013]
HIPPCell[2]	GranuleCell[283]	Exp2Syn[2552]
HIPPCell[2]	GranuleCell[81]	Exp2Syn[734]
HIPPCell[2]	GranuleCell[164]	Exp2Syn[1480]
HIPPCell[2]	GranuleCell[94]	Exp2Syn[851]
HIPPCell[2]	GranuleCell[118]	Exp2Syn[1067]
HIPPCell[2]	GranuleCell[246]	Exp2Syn[2218]
HIPPCell[2]	GranuleCell[300]	Exp2Syn[2704]
HIPPCell[2]	GranuleCell[202]	Exp2Syn[1823]
HIPPCell[2]	GranuleCell[227]	Exp2Syn[2047]
HIPPCell[2]	GranuleCell[110]	Exp2Syn[994]
HIPPCell[2]	GranuleCell[213]	Exp2Syn[1921]
HIPPCell[2]	GranuleCell[183]	Exp2Syn[1652]
HIPPCell[2]	GranuleCell[325]	Exp2Syn[2930]
HIPPCell[2]	GranuleCell[221]	Exp2Syn[1993]
HIPPCell[2]	GranuleCell[318]	Exp2Syn[2867]
HIPPCell[2]	GranuleCell[335]	Exp2Syn[3020]
HIPPCell[2]	GranuleCell[78]	Exp2Syn[707]
HIPPCell[2]	GranuleCell[209]	Exp2Syn[1885]
HIPPCell[2]	GranuleCell[174]	Exp2Syn[1570]
HIPPCell[2]	GranuleCell[168]	Exp2Syn[1517]
HIPPCell[2]	GranuleCell[128]	Exp2Syn[1157]
HIPPCell[2]	GranuleCell[148]	Exp2Syn[1336]
HIPPCell[2]	GranuleCell[179]	Exp2Syn[1615]
HIPPCell[2]	GranuleCell[195]	Exp2Syn[1760]
HIPPCell[2]	GranuleCell[87]	Exp2Syn[788]
HIPPCell[2]	GranuleCell[146]	Exp2Syn[1318]
HIPPCell[2]	GranuleCell[327]	Exp2Syn[2948]
HIPPCell[2]	GranuleCell[243]	Exp2Syn[2191]
HIPPCell[2]	GranuleCell[296]	Exp2Syn[2669]
HIPPCell[2]	GranuleCell[229]	Exp2Syn[2066]
HIPPCell[2]	GranuleCell[245]	Exp2Syn[2210]
HIPPCell[2]	GranuleCell[216]	Exp2Syn[1949]
HIPPCell[2]	GranuleCell[277]	Exp2Syn[2498]
HIPPCell[2]	GranuleCell[244]	Exp2Syn[2201]
HIPPCell[2]	GranuleCell[121]	Exp2Syn[1094]
HIPPCell[2]	GranuleCell[144]	Exp2Syn[1301]
HIPPCell[2]	GranuleCell[126]	Exp2Syn[1138]
HIPPCell[2]	GranuleCell[228]	Exp2Syn[2057]
HIPPCell[2]	GranuleCell[255]	Exp2Syn[2300]
HIPPCell[2]	GranuleCell[330]	Exp2Syn[2974]
HIPPCell[2]	GranuleCell[176]	Exp2Syn[1588]
HIPPCell[2]	GranuleCell[193]	Exp2Syn[1742]
HIPPCell[2]	GranuleCell[80]	Exp2Syn[724]
HIPPCell[2]	GranuleCell[247]	Exp2Syn[2227]
HIPPCell[2]	GranuleCell[140]	Exp2Syn[1264]
HIPPCell[2]	GranuleCell[116]	Exp2Syn[1048]
HIPPCell[2]	GranuleCell[141]	Exp2Syn[1273]
HIPPCell[2]	GranuleCell[251]	Exp2Syn[2263]
HIPPCell[2]	GranuleCell[276]	Exp2Syn[2489]
HIPPCell[2]	GranuleCell[272]	Exp2Syn[2452]
HIPPCell[2]	GranuleCell[316]	Exp2Syn[2849]
HIPPCell[2]	GranuleCell[329]	Exp2Syn[2966]
HIPPCell[2]	GranuleCell[270]	Exp2Syn[2434]
HIPPCell[2]	GranuleCell[267]	Exp2Syn[2407]
HIPPCell[2]	GranuleCell[250]	Exp2Syn[2254]
HIPPCell[2]	GranuleCell[278]	Exp2Syn[2507]
HIPPCell[2]	GranuleCell[123]	Exp2Syn[1112]
HIPPCell[2]	GranuleCell[258]	Exp2Syn[2326]
HIPPCell[2]	GranuleCell[197]	Exp2Syn[1777]
HIPPCell[2]	GranuleCell[282]	Exp2Syn[2543]
HIPPCell[2]	GranuleCell[234]	Exp2Syn[2110]
HIPPCell[2]	GranuleCell[337]	Exp2Syn[3037]
HIPPCell[2]	GranuleCell[108]	Exp2Syn[976]
HIPPCell[2]	GranuleCell[182]	Exp2Syn[1642]
HIPPCell[2]	GranuleCell[297]	Exp2Syn[2677]
HIPPCell[2]	GranuleCell[79]	Exp2Syn[715]
HIPPCell[2]	GranuleCell[166]	Exp2Syn[1498]
HIPPCell[2]	GranuleCell[305]	Exp2Syn[2749]
HIPPCell[2]	GranuleCell[88]	Exp2Syn[797]
HIPPCell[2]	GranuleCell[218]	Exp2Syn[1966]
HIPPCell[2]	GranuleCell[253]	Exp2Syn[2281]
HIPPCell[2]	GranuleCell[222]	Exp2Syn[2003]
HIPPCell[2]	GranuleCell[314]	Exp2Syn[2830]
HIPPCell[2]	GranuleCell[224]	Exp2Syn[2020]
HIPPCell[2]	GranuleCell[153]	Exp2Syn[1382]
HIPPCell[2]	GranuleCell[171]	Exp2Syn[1543]
HIPPCell[2]	GranuleCell[287]	Exp2Syn[2588]
HIPPCell[2]	GranuleCell[136]	Exp2Syn[1229]
HIPPCell[2]	GranuleCell[279]	Exp2Syn[2515]
HIPPCell[2]	GranuleCell[92]	Exp2Syn[832]
HIPPCell[2]	GranuleCell[317]	Exp2Syn[2858]
HIPPCell[2]	GranuleCell[132]	Exp2Syn[1193]
HIPPCell[2]	GranuleCell[284]	Exp2Syn[2561]
HIPPCell[2]	GranuleCell[156]	Exp2Syn[1409]
HIPPCell[2]	GranuleCell[326]	Exp2Syn[2939]
HIPPCell[2]	GranuleCell[93]	Exp2Syn[841]
HIPPCell[2]	GranuleCell[262]	Exp2Syn[2363]
HIPPCell[2]	GranuleCell[323]	Exp2Syn[2911]
HIPPCell[2]	GranuleCell[86]	Exp2Syn[779]
HIPPCell[2]	GranuleCell[206]	Exp2Syn[1859]
HIPPCell[2]	GranuleCell[320]	Exp2Syn[2884]
HIPPCell[2]	GranuleCell[154]	Exp2Syn[1390]
HIPPCell[2]	GranuleCell[304]	Exp2Syn[2741]
HIPPCell[2]	GranuleCell[109]	Exp2Syn[985]
HIPPCell[2]	GranuleCell[248]	Exp2Syn[2237]
HIPPCell[2]	GranuleCell[219]	Exp2Syn[1975]
HIPPCell[2]	GranuleCell[137]	Exp2Syn[1237]
HIPPCell[2]	GranuleCell[139]	Exp2Syn[1256]
HIPPCell[2]	GranuleCell[85]	Exp2Syn[769]
HIPPCell[2]	GranuleCell[311]	Exp2Syn[2803]
HIPPCell[2]	GranuleCell[187]	Exp2Syn[1687]
HIPPCell[2]	GranuleCell[96]	Exp2Syn[868]
HIPPCell[2]	GranuleCell[189]	Exp2Syn[1706]
HIPPCell[2]	GranuleCell[101]	Exp2Syn[914]
HIPPCell[2]	GranuleCell[95]	Exp2Syn[860]
HIPPCell[2]	BasketCell[1]	Exp2Syn[4523]
HIPPCell[2]	BasketCell[3]	Exp2Syn[4547]
HIPPCell[2]	BasketCell[0]	Exp2Syn[4511]
HIPPCell[2]	BasketCell[2]	Exp2Syn[4535]
HIPPCell[2]	MossyCell[5]	Exp2Syn[4670]
HIPPCell[2]	MossyCell[7]	Exp2Syn[4704]
HIPPCell[2]	MossyCell[6]	Exp2Syn[4689]
HIPPCell[2]	MossyCell[8]	Exp2Syn[4724]
HIPPCell[3]	GranuleCell[275]	Exp2Syn[2480]
HIPPCell[3]	GranuleCell[416]	Exp2Syn[3749]
HIPPCell[3]	GranuleCell[220]	Exp2Syn[1984]
HIPPCell[3]	GranuleCell[283]	Exp2Syn[2552]
HIPPCell[3]	GranuleCell[378]	Exp2Syn[3407]
HIPPCell[3]	GranuleCell[350]	Exp2Syn[3155]
HIPPCell[3]	GranuleCell[250]	Exp2Syn[2254]
HIPPCell[3]	GranuleCell[254]	Exp2Syn[2290]
HIPPCell[3]	GranuleCell[258]	Exp2Syn[2326]
HIPPCell[3]	GranuleCell[295]	Exp2Syn[2659]
HIPPCell[3]	GranuleCell[339]	Exp2Syn[3056]
HIPPCell[3]	GranuleCell[380]	Exp2Syn[3425]
HIPPCell[3]	GranuleCell[190]	Exp2Syn[1714]
HIPPCell[3]	GranuleCell[410]	Exp2Syn[3695]
HIPPCell[3]	GranuleCell[205]	Exp2Syn[1850]
HIPPCell[3]	GranuleCell[264]	Exp2Syn[2381]
HIPPCell[3]	GranuleCell[251]	Exp2Syn[2263]
HIPPCell[3]	GranuleCell[317]	Exp2Syn[2858]
HIPPCell[3]	GranuleCell[402]	Exp2Syn[3622]
HIPPCell[3]	GranuleCell[180]	Exp2Syn[1625]
HIPPCell[3]	GranuleCell[207]	Exp2Syn[1867]
HIPPCell[3]	GranuleCell[386]	Exp2Syn[3478]
HIPPCell[3]	GranuleCell[300]	Exp2Syn[2704]
HIPPCell[3]	GranuleCell[199]	Exp2Syn[1796]
HIPPCell[3]	GranuleCell[245]	Exp2Syn[2210]
HIPPCell[3]	GranuleCell[335]	Exp2Syn[3019]
HIPPCell[3]	GranuleCell[185]	Exp2Syn[1670]
HIPPCell[3]	GranuleCell[383]	Exp2Syn[3451]
HIPPCell[3]	GranuleCell[371]	Exp2Syn[3344]
HIPPCell[3]	GranuleCell[412]	Exp2Syn[3713]
HIPPCell[3]	GranuleCell[417]	Exp2Syn[3757]
HIPPCell[3]	GranuleCell[353]	Exp2Syn[3181]
HIPPCell[3]	GranuleCell[316]	Exp2Syn[2849]
HIPPCell[3]	GranuleCell[268]	Exp2Syn[2416]
HIPPCell[3]	GranuleCell[242]	Exp2Syn[2183]
HIPPCell[3]	GranuleCell[406]	Exp2Syn[3659]
HIPPCell[3]	GranuleCell[179]	Exp2Syn[1615]
HIPPCell[3]	GranuleCell[189]	Exp2Syn[1705]
HIPPCell[3]	GranuleCell[390]	Exp2Syn[3515]
HIPPCell[3]	GranuleCell[356]	Exp2Syn[3209]
HIPPCell[3]	GranuleCell[167]	Exp2Syn[1508]
HIPPCell[3]	GranuleCell[359]	Exp2Syn[3235]
HIPPCell[3]	GranuleCell[345]	Exp2Syn[3110]
HIPPCell[3]	GranuleCell[408]	Exp2Syn[3677]
HIPPCell[3]	GranuleCell[183]	Exp2Syn[1652]
HIPPCell[3]	GranuleCell[333]	Exp2Syn[3002]
HIPPCell[3]	GranuleCell[346]	Exp2Syn[3119]
HIPPCell[3]	GranuleCell[352]	Exp2Syn[3172]
HIPPCell[3]	GranuleCell[178]	Exp2Syn[1606]
HIPPCell[3]	GranuleCell[194]	Exp2Syn[1750]
HIPPCell[3]	GranuleCell[398]	Exp2Syn[3586]
HIPPCell[3]	GranuleCell[379]	Exp2Syn[3415]
HIPPCell[3]	GranuleCell[381]	Exp2Syn[3434]
HIPPCell[3]	GranuleCell[249]	Exp2Syn[2246]
HIPPCell[3]	GranuleCell[309]	Exp2Syn[2786]
HIPPCell[3]	GranuleCell[265]	Exp2Syn[2389]
HIPPCell[3]	GranuleCell[170]	Exp2Syn[1534]
HIPPCell[3]	GranuleCell[234]	Exp2Syn[2110]
HIPPCell[3]	GranuleCell[397]	Exp2Syn[3578]
HIPPCell[3]	GranuleCell[340]	Exp2Syn[3064]
HIPPCell[3]	GranuleCell[177]	Exp2Syn[1598]
HIPPCell[3]	GranuleCell[299]	Exp2Syn[2696]
HIPPCell[3]	GranuleCell[302]	Exp2Syn[2723]
HIPPCell[3]	GranuleCell[393]	Exp2Syn[3542]
HIPPCell[3]	GranuleCell[328]	Exp2Syn[2956]
HIPPCell[3]	GranuleCell[409]	Exp2Syn[3686]
HIPPCell[3]	GranuleCell[225]	Exp2Syn[2030]
HIPPCell[3]	GranuleCell[314]	Exp2Syn[2831]
HIPPCell[3]	GranuleCell[385]	Exp2Syn[3469]
HIPPCell[3]	GranuleCell[193]	Exp2Syn[1742]
HIPPCell[3]	GranuleCell[338]	Exp2Syn[3047]
HIPPCell[3]	GranuleCell[354]	Exp2Syn[3190]
HIPPCell[3]	GranuleCell[304]	Exp2Syn[2740]
HIPPCell[3]	GranuleCell[373]	Exp2Syn[3361]
HIPPCell[3]	GranuleCell[290]	Exp2Syn[2615]
HIPPCell[3]	GranuleCell[405]	Exp2Syn[3650]
HIPPCell[3]	GranuleCell[336]	Exp2Syn[3029]
HIPPCell[3]	GranuleCell[325]	Exp2Syn[2930]
HIPPCell[3]	GranuleCell[160]	Exp2Syn[1444]
HIPPCell[3]	GranuleCell[321]	Exp2Syn[2893]
HIPPCell[3]	GranuleCell[187]	Exp2Syn[1687]
HIPPCell[3]	GranuleCell[343]	Exp2Syn[3091]
HIPPCell[3]	GranuleCell[198]	Exp2Syn[1787]
HIPPCell[3]	GranuleCell[174]	Exp2Syn[1570]
HIPPCell[3]	GranuleCell[226]	Exp2Syn[2039]
HIPPCell[3]	GranuleCell[240]	Exp2Syn[2164]
HIPPCell[3]	GranuleCell[312]	Exp2Syn[2812]
HIPPCell[3]	GranuleCell[276]	Exp2Syn[2489]
HIPPCell[3]	GranuleCell[278]	Exp2Syn[2507]
HIPPCell[3]	GranuleCell[221]	Exp2Syn[1994]
HIPPCell[3]	GranuleCell[329]	Exp2Syn[2965]
HIPPCell[3]	GranuleCell[282]	Exp2Syn[2543]
HIPPCell[3]	GranuleCell[256]	Exp2Syn[2309]
HIPPCell[3]	GranuleCell[230]	Exp2Syn[2074]
HIPPCell[3]	GranuleCell[327]	Exp2Syn[2948]
HIPPCell[3]	GranuleCell[362]	Exp2Syn[3263]
HIPPCell[3]	GranuleCell[284]	Exp2Syn[2561]
HIPPCell[3]	GranuleCell[222]	Exp2Syn[2002]
HIPPCell[3]	GranuleCell[229]	Exp2Syn[2065]
HIPPCell[3]	GranuleCell[310]	Exp2Syn[2794]
HIPPCell[3]	GranuleCell[311]	Exp2Syn[2803]
HIPPCell[3]	GranuleCell[337]	Exp2Syn[3037]
HIPPCell[3]	GranuleCell[285]	Exp2Syn[2569]
HIPPCell[3]	GranuleCell[257]	Exp2Syn[2317]
HIPPCell[3]	GranuleCell[360]	Exp2Syn[3245]
HIPPCell[3]	GranuleCell[320]	Exp2Syn[2884]
HIPPCell[3]	GranuleCell[200]	Exp2Syn[1804]
HIPPCell[3]	GranuleCell[173]	Exp2Syn[1562]
HIPPCell[3]	GranuleCell[391]	Exp2Syn[3524]
HIPPCell[3]	GranuleCell[231]	Exp2Syn[2083]
HIPPCell[3]	GranuleCell[274]	Exp2Syn[2470]
HIPPCell[3]	GranuleCell[188]	Exp2Syn[1696]
HIPPCell[3]	GranuleCell[212]	Exp2Syn[1912]
HIPPCell[3]	GranuleCell[313]	Exp2Syn[2821]
HIPPCell[3]	GranuleCell[303]	Exp2Syn[2732]
HIPPCell[3]	GranuleCell[161]	Exp2Syn[1453]
HIPPCell[3]	GranuleCell[203]	Exp2Syn[1831]
HIPPCell[3]	GranuleCell[237]	Exp2Syn[2138]
HIPPCell[3]	GranuleCell[392]	Exp2Syn[3533]
HIPPCell[3]	GranuleCell[253]	Exp2Syn[2281]
HIPPCell[3]	GranuleCell[308]	Exp2Syn[2776]
HIPPCell[3]	GranuleCell[162]	Exp2Syn[1463]
HIPPCell[3]	GranuleCell[176]	Exp2Syn[1589]
HIPPCell[3]	GranuleCell[370]	Exp2Syn[3334]
HIPPCell[3]	GranuleCell[171]	Exp2Syn[1543]
HIPPCell[3]	GranuleCell[248]	Exp2Syn[2237]
HIPPCell[3]	GranuleCell[244]	Exp2Syn[2201]
HIPPCell[3]	GranuleCell[293]	Exp2Syn[2641]
HIPPCell[3]	GranuleCell[192]	Exp2Syn[1732]
HIPPCell[3]	GranuleCell[348]	Exp2Syn[3136]
HIPPCell[3]	GranuleCell[332]	Exp2Syn[2993]
HIPPCell[3]	GranuleCell[415]	Exp2Syn[3740]
HIPPCell[3]	GranuleCell[197]	Exp2Syn[1778]
HIPPCell[3]	GranuleCell[175]	Exp2Syn[1580]
HIPPCell[3]	GranuleCell[259]	Exp2Syn[2336]
HIPPCell[3]	GranuleCell[247]	Exp2Syn[2227]
HIPPCell[3]	GranuleCell[209]	Exp2Syn[1886]
HIPPCell[3]	GranuleCell[277]	Exp2Syn[2497]
HIPPCell[3]	GranuleCell[286]	Exp2Syn[2578]
HIPPCell[3]	GranuleCell[307]	Exp2Syn[2767]
HIPPCell[3]	GranuleCell[260]	Exp2Syn[2345]
HIPPCell[3]	GranuleCell[372]	Exp2Syn[3352]
HIPPCell[3]	GranuleCell[182]	Exp2Syn[1643]
HIPPCell[3]	GranuleCell[292]	Exp2Syn[2632]
HIPPCell[3]	GranuleCell[413]	Exp2Syn[3722]
HIPPCell[3]	GranuleCell[344]	Exp2Syn[3100]
HIPPCell[3]	GranuleCell[241]	Exp2Syn[2173]
HIPPCell[3]	GranuleCell[330]	Exp2Syn[2974]
HIPPCell[3]	GranuleCell[366]	Exp2Syn[3299]
HIPPCell[3]	GranuleCell[296]	Exp2Syn[2669]
HIPPCell[3]	GranuleCell[388]	Exp2Syn[3496]
HIPPCell[3]	GranuleCell[216]	Exp2Syn[1948]
HIPPCell[3]	GranuleCell[214]	Exp2Syn[1930]
HIPPCell[3]	GranuleCell[294]	Exp2Syn[2650]
HIPPCell[3]	GranuleCell[279]	Exp2Syn[2515]
HIPPCell[3]	GranuleCell[291]	Exp2Syn[2623]
HIPPCell[3]	GranuleCell[315]	Exp2Syn[2839]
HIPPCell[3]	GranuleCell[280]	Exp2Syn[2524]
HIPPCell[3]	GranuleCell[318]	Exp2Syn[2866]
HIPPCell[3]	GranuleCell[267]	Exp2Syn[2408]
HIPPCell[3]	BasketCell[5]	Exp2Syn[4570]
HIPPCell[3]	BasketCell[4]	Exp2Syn[4559]
HIPPCell[3]	BasketCell[3]	Exp2Syn[4546]
HIPPCell[3]	BasketCell[2]	Exp2Syn[4534]
HIPPCell[3]	MossyCell[9]	Exp2Syn[4738]
HIPPCell[3]	MossyCell[10]	Exp2Syn[4756]
HIPPCell[3]	MossyCell[8]	Exp2Syn[4724]
HIPPCell[3]	MossyCell[7]	Exp2Syn[4705]
HIPPCell[4]	GranuleCell[256]	Exp2Syn[2308]
HIPPCell[4]	GranuleCell[289]	Exp2Syn[2606]
HIPPCell[4]	GranuleCell[369]	Exp2Syn[3325]
HIPPCell[4]	GranuleCell[417]	Exp2Syn[3758]
HIPPCell[4]	GranuleCell[333]	Exp2Syn[3002]
HIPPCell[4]	GranuleCell[365]	Exp2Syn[3290]
HIPPCell[4]	GranuleCell[489]	Exp2Syn[4406]
HIPPCell[4]	GranuleCell[430]	Exp2Syn[3875]
HIPPCell[4]	GranuleCell[475]	Exp2Syn[4279]
HIPPCell[4]	GranuleCell[494]	Exp2Syn[4451]
HIPPCell[4]	GranuleCell[392]	Exp2Syn[3532]
HIPPCell[4]	GranuleCell[318]	Exp2Syn[2866]
HIPPCell[4]	GranuleCell[254]	Exp2Syn[2291]
HIPPCell[4]	GranuleCell[297]	Exp2Syn[2678]
HIPPCell[4]	GranuleCell[281]	Exp2Syn[2534]
HIPPCell[4]	GranuleCell[355]	Exp2Syn[3199]
HIPPCell[4]	GranuleCell[479]	Exp2Syn[4315]
HIPPCell[4]	GranuleCell[311]	Exp2Syn[2804]
HIPPCell[4]	GranuleCell[368]	Exp2Syn[3316]
HIPPCell[4]	GranuleCell[411]	Exp2Syn[3704]
HIPPCell[4]	GranuleCell[1]	Exp2Syn[14]
HIPPCell[4]	GranuleCell[473]	Exp2Syn[4262]
HIPPCell[4]	GranuleCell[0]	Exp2Syn[5]
HIPPCell[4]	GranuleCell[291]	Exp2Syn[2624]
HIPPCell[4]	GranuleCell[454]	Exp2Syn[4091]
HIPPCell[4]	GranuleCell[353]	Exp2Syn[3181]
HIPPCell[4]	GranuleCell[483]	Exp2Syn[4352]
HIPPCell[4]	GranuleCell[251]	Exp2Syn[2264]
HIPPCell[4]	GranuleCell[487]	Exp2Syn[4388]
HIPPCell[4]	GranuleCell[456]	Exp2Syn[4109]
HIPPCell[4]	GranuleCell[380]	Exp2Syn[3424]
HIPPCell[4]	GranuleCell[262]	Exp2Syn[2362]
HIPPCell[4]	GranuleCell[419]	Exp2Syn[3775]
HIPPCell[4]	GranuleCell[316]	Exp2Syn[2849]
HIPPCell[4]	GranuleCell[345]	Exp2Syn[3109]
HIPPCell[4]	GranuleCell[406]	Exp2Syn[3658]
HIPPCell[4]	GranuleCell[467]	Exp2Syn[4208]
HIPPCell[4]	GranuleCell[325]	Exp2Syn[2929]
HIPPCell[4]	GranuleCell[460]	Exp2Syn[4144]
HIPPCell[4]	GranuleCell[497]	Exp2Syn[4478]
HIPPCell[4]	GranuleCell[348]	Exp2Syn[3137]
HIPPCell[4]	GranuleCell[409]	Exp2Syn[3686]
HIPPCell[4]	GranuleCell[477]	Exp2Syn[4298]
HIPPCell[4]	GranuleCell[425]	Exp2Syn[3829]
HIPPCell[4]	GranuleCell[373]	Exp2Syn[3361]
HIPPCell[4]	GranuleCell[498]	Exp2Syn[4487]
HIPPCell[4]	GranuleCell[493]	Exp2Syn[4441]
HIPPCell[4]	GranuleCell[400]	Exp2Syn[3604]
HIPPCell[4]	GranuleCell[265]	Exp2Syn[2390]
HIPPCell[4]	GranuleCell[389]	Exp2Syn[3505]
HIPPCell[4]	GranuleCell[344]	Exp2Syn[3101]
HIPPCell[4]	GranuleCell[447]	Exp2Syn[4028]
HIPPCell[4]	GranuleCell[307]	Exp2Syn[2767]
HIPPCell[4]	GranuleCell[394]	Exp2Syn[3551]
HIPPCell[4]	GranuleCell[271]	Exp2Syn[2443]
HIPPCell[4]	GranuleCell[480]	Exp2Syn[4325]
HIPPCell[4]	GranuleCell[285]	Exp2Syn[2570]
HIPPCell[4]	GranuleCell[263]	Exp2Syn[2372]
HIPPCell[4]	GranuleCell[405]	Exp2Syn[3650]
HIPPCell[4]	GranuleCell[324]	Exp2Syn[2920]
HIPPCell[4]	GranuleCell[326]	Exp2Syn[2938]
HIPPCell[4]	GranuleCell[363]	Exp2Syn[3271]
HIPPCell[4]	GranuleCell[303]	Exp2Syn[2732]
HIPPCell[4]	GranuleCell[351]	Exp2Syn[3164]
HIPPCell[4]	GranuleCell[331]	Exp2Syn[2983]
HIPPCell[4]	GranuleCell[358]	Exp2Syn[3226]
HIPPCell[4]	GranuleCell[246]	Exp2Syn[2218]
HIPPCell[4]	GranuleCell[310]	Exp2Syn[2794]
HIPPCell[4]	GranuleCell[293]	Exp2Syn[2642]
HIPPCell[4]	GranuleCell[436]	Exp2Syn[3929]
HIPPCell[4]	GranuleCell[490]	Exp2Syn[4415]
HIPPCell[4]	GranuleCell[463]	Exp2Syn[4172]
HIPPCell[4]	GranuleCell[366]	Exp2Syn[3298]
HIPPCell[4]	GranuleCell[437]	Exp2Syn[3937]
HIPPCell[4]	GranuleCell[315]	Exp2Syn[2839]
HIPPCell[4]	GranuleCell[438]	Exp2Syn[3947]
HIPPCell[4]	GranuleCell[408]	Exp2Syn[3677]
HIPPCell[4]	GranuleCell[259]	Exp2Syn[2336]
HIPPCell[4]	GranuleCell[459]	Exp2Syn[4135]
HIPPCell[4]	GranuleCell[423]	Exp2Syn[3811]
HIPPCell[4]	GranuleCell[435]	Exp2Syn[3919]
HIPPCell[4]	GranuleCell[266]	Exp2Syn[2398]
HIPPCell[4]	GranuleCell[453]	Exp2Syn[4082]
HIPPCell[4]	GranuleCell[296]	Exp2Syn[2669]
HIPPCell[4]	GranuleCell[274]	Exp2Syn[2471]
HIPPCell[4]	GranuleCell[258]	Exp2Syn[2326]
HIPPCell[4]	GranuleCell[342]	Exp2Syn[3082]
HIPPCell[4]	GranuleCell[450]	Exp2Syn[4055]
HIPPCell[4]	GranuleCell[323]	Exp2Syn[2911]
HIPPCell[4]	GranuleCell[481]	Exp2Syn[4333]
HIPPCell[4]	GranuleCell[426]	Exp2Syn[3839]
HIPPCell[4]	GranuleCell[379]	Exp2Syn[3416]
HIPPCell[4]	GranuleCell[250]	Exp2Syn[2254]
HIPPCell[4]	GranuleCell[381]	Exp2Syn[3434]
HIPPCell[4]	GranuleCell[3]	Exp2Syn[31]
HIPPCell[4]	GranuleCell[343]	Exp2Syn[3091]
